id_bask,query_date,request,id_book
12000,05-04-2015 6:49:54,addbasket.phtml ,14
11972,05-04-2015 6:58:34,addbasket.phtml ,33
12014,05-04-2015 7:03:23,addbasket.phtml ,60
12013,05-04-2015 7:06:21,addbasket.phtml ,11
12016,05-04-2015 7:06:53,addbasket.phtml ,39
12012,05-04-2015 7:08:36,addbasket.phtml ,56
12008,05-04-2015 7:10:03,addbasket.phtml ,33
12023,05-04-2015 7:11:26,addbasket.phtml ,37
12026,05-04-2015 7:13:39,addbasket.phtml ,17
12021,05-04-2015 7:14:16,addbasket.phtml ,38
12024,05-04-2015 7:17:04,addbasket.phtml ,33
12016,05-04-2015 7:19:13,addbasket.phtml ,37
12033,05-04-2015 7:21:16,addbasket.phtml ,27
12000,05-04-2015 7:22:20,addbasket.phtml ,23
12032,05-04-2015 7:26:24,addbasket.phtml ,78
12032,05-04-2015 7:27:47,addbasket.phtml ,32
12040,05-04-2015 7:29:09,addbasket.phtml ,14
12039,05-04-2015 7:29:26,addbasket.phtml ,96
12041,05-04-2015 7:32:10,addbasket.phtml ,11
12045,05-04-2015 7:33:09,addbasket.phtml ,14
12047,05-04-2015 7:35:03,addbasket.phtml ,71
12051,05-04-2015 7:40:05,addbasket.phtml ,59
12051,05-04-2015 7:42:21,addbasket.phtml ,11
12055,05-04-2015 7:43:35,addbasket.phtml ,58
12064,05-04-2015 7:48:51,addbasket.phtml ,47
12066,05-04-2015 7:51:53,addbasket.phtml ,33
12063,05-04-2015 7:53:56,addbasket.phtml ,33
12071,05-04-2015 7:57:43,addbasket.phtml ,11
12078,05-04-2015 8:01:14,addbasket.phtml ,31
12077,05-04-2015 8:01:44,addbasket.phtml ,61
12079,05-04-2015 8:01:52,addbasket.phtml id_book=2,2
12080,05-04-2015 8:06:50,addbasket.phtml ,38
12073,05-04-2015 8:07:02,addbasket.phtml id_book=9,9
12087,05-04-2015 8:07:19,addbasket.phtml ,91
12085,05-04-2015 8:08:33,addbasket.phtml ,33
12071,05-04-2015 8:10:15,addbasket.phtml ,76
12085,05-04-2015 8:12:44,addbasket.phtml ,71
12094,05-04-2015 8:19:17,addbasket.phtml ,88
12099,05-04-2015 8:20:16,addbasket.phtml ,11
12094,05-04-2015 8:22:44,addbasket.phtml id_book=4,4
12102,05-04-2015 8:24:55,addbasket.phtml ,27
12096,05-04-2015 8:24:56,addbasket.phtml ,39
12102,05-04-2015 8:26:10,addbasket.phtml ,65
12103,05-04-2015 8:26:22,addbasket.phtml ,44
12109,05-04-2015 8:32:30,addbasket.phtml ,14
12113,05-04-2015 8:33:24,addbasket.phtml ,11
12068,05-04-2015 8:44:33,addbasket.phtml ,33
12068,05-04-2015 8:44:52,addbasket.phtml id_book=7,7
12134,05-04-2015 8:48:24,addbasket.phtml id_book=1,1
12136,05-04-2015 8:48:47,addbasket.phtml ,26
12141,05-04-2015 8:52:55,addbasket.phtml ,89
12141,05-04-2015 8:54:01,addbasket.phtml ,75
12145,05-04-2015 8:56:44,addbasket.phtml ,44
12142,05-04-2015 8:59:21,addbasket.phtml ,67
12153,05-04-2015 9:02:10,addbasket.phtml ,76
12154,05-04-2015 9:09:09,addbasket.phtml ,65
12142,05-04-2015 9:10:27,addbasket.phtml ,27
12165,05-04-2015 9:10:59,addbasket.phtml ,68
12153,05-04-2015 9:17:27,addbasket.phtml ,11
12163,05-04-2015 9:19:06,addbasket.phtml ,29
12134,05-04-2015 9:19:34,addbasket.phtml ,21
12176,05-04-2015 9:21:53,addbasket.phtml ,36
12074,05-04-2015 9:22:51,addbasket.phtml ,27
12186,05-04-2015 9:27:12,addbasket.phtml ,13
12170,05-04-2015 9:27:52,addbasket.phtml ,20
12184,05-04-2015 9:28:04,addbasket.phtml ,14
12090,05-04-2015 9:32:09,addbasket.phtml ,55
12193,05-04-2015 9:36:40,addbasket.phtml ,89
12190,05-04-2015 9:38:25,addbasket.phtml id_book=2,2
12197,05-04-2015 9:41:08,addbasket.phtml ,33
12190,05-04-2015 9:41:43,addbasket.phtml ,26
12211,05-04-2015 9:54:51,addbasket.phtml id_book=8,8
12211,05-04-2015 9:56:55,addbasket.phtml ,14
12212,05-04-2015 9:58:51,addbasket.phtml ,14
12218,05-04-2015 9:59:01,addbasket.phtml ,80
12220,05-04-2015 10:00:47,addbasket.phtml ,28
12220,05-04-2015 10:02:03,addbasket.phtml ,35
12221,05-04-2015 10:05:49,addbasket.phtml ,66
12234,05-04-2015 10:07:52,addbasket.phtml id_book=2,2
12235,05-04-2015 10:12:39,addbasket.phtml ,69
12236,05-04-2015 10:13:00,addbasket.phtml ,32
12235,05-04-2015 10:14:58,addbasket.phtml ,15
12239,05-04-2015 10:15:36,addbasket.phtml ,14
12235,05-04-2015 10:16:04,addbasket.phtml id_book=9,9
12239,05-04-2015 10:16:47,addbasket.phtml ,23
12248,05-04-2015 10:23:31,addbasket.phtml ,52
12250,05-04-2015 10:28:05,addbasket.phtml id_book=2,2
12188,05-04-2015 10:32:27,addbasket.phtml ,27
12252,05-04-2015 10:33:17,addbasket.phtml ,23
12252,05-04-2015 10:34:28,addbasket.phtml ,14
12188,05-04-2015 10:35:01,addbasket.phtml ,46
12257,05-04-2015 10:39:45,addbasket.phtml ,21
12265,05-04-2015 10:45:14,addbasket.phtml ,56
12270,05-04-2015 10:51:07,addbasket.phtml ,11
12277,05-04-2015 10:55:15,addbasket.phtml ,32
12281,05-04-2015 11:00:20,addbasket.phtml ,27
12284,05-04-2015 11:02:13,addbasket.phtml ,75
12291,05-04-2015 11:04:05,addbasket.phtml ,44
12286,05-04-2015 11:04:07,addbasket.phtml ,52
12290,05-04-2015 11:04:22,addbasket.phtml ,65
12290,05-04-2015 11:04:40,addbasket.phtml ,27
12291,05-04-2015 11:06:31,addbasket.phtml id_book=1,1
12293,05-04-2015 11:06:44,addbasket.phtml ,44
12293,05-04-2015 11:07:22,addbasket.phtml ,11
12296,05-04-2015 11:12:14,addbasket.phtml ,92
12299,05-04-2015 11:14:21,addbasket.phtml ,61
12302,05-04-2015 11:21:10,addbasket.phtml ,75
12305,05-04-2015 11:24:14,addbasket.phtml ,39
12115,05-04-2015 11:25:27,addbasket.phtml ,11
12312,05-04-2015 11:30:11,addbasket.phtml ,11
12312,05-04-2015 11:31:08,addbasket.phtml ,32
12316,05-04-2015 11:32:12,addbasket.phtml ,11
12327,05-04-2015 11:41:35,addbasket.phtml ,11
12329,05-04-2015 11:44:00,addbasket.phtml id_book=9,9
12328,05-04-2015 11:45:37,addbasket.phtml ,11
12332,05-04-2015 11:46:45,addbasket.phtml ,94
12339,05-04-2015 11:56:34,addbasket.phtml id_book=8,8
12341,05-04-2015 11:56:48,addbasket.phtml ,33
12346,05-04-2015 12:00:55,addbasket.phtml id_book=2,2
12346,05-04-2015 12:02:00,addbasket.phtml ,26
12344,05-04-2015 12:03:24,addbasket.phtml ,83
12351,05-04-2015 12:04:05,addbasket.phtml id_book=2,2
12351,05-04-2015 12:06:39,addbasket.phtml ,49
12357,05-04-2015 12:09:08,addbasket.phtml ,14
12361,05-04-2015 12:12:55,addbasket.phtml ,80
12362,05-04-2015 12:13:10,addbasket.phtml ,20
12361,05-04-2015 12:13:42,addbasket.phtml ,73
12366,05-04-2015 12:17:55,addbasket.phtml ,43
12363,05-04-2015 12:21:02,addbasket.phtml ,14
12369,05-04-2015 12:21:03,addbasket.phtml ,12
12036,05-04-2015 12:22:22,addbasket.phtml ,99
12372,05-04-2015 12:29:01,addbasket.phtml ,34
12363,05-04-2015 12:29:06,addbasket.phtml ,23
12376,05-04-2015 12:29:56,addbasket.phtml ,63
12378,05-04-2015 12:34:00,addbasket.phtml ,24
12384,05-04-2015 12:34:28,addbasket.phtml ,11
12381,05-04-2015 12:35:02,addbasket.phtml ,49
12393,05-04-2015 12:40:58,addbasket.phtml id_book=4,4
12036,05-04-2015 12:45:24,addbasket.phtml ,14
12392,05-04-2015 12:47:44,addbasket.phtml id_book=5,5
12394,05-04-2015 12:48:40,addbasket.phtml ,73
12390,05-04-2015 12:51:36,addbasket.phtml ,98
12411,05-04-2015 13:02:29,addbasket.phtml ,55
12416,05-04-2015 13:04:33,addbasket.phtml ,31
12381,05-04-2015 13:04:51,addbasket.phtml ,29
12421,05-04-2015 13:08:14,addbasket.phtml ,44
12423,05-04-2015 13:10:09,addbasket.phtml ,51
12424,05-04-2015 13:11:01,addbasket.phtml ,63
12422,05-04-2015 13:11:38,addbasket.phtml ,72
12420,05-04-2015 13:12:49,addbasket.phtml ,21
12411,05-04-2015 13:13:13,addbasket.phtml ,18
12416,05-04-2015 13:18:30,addbasket.phtml ,48
12433,05-04-2015 13:18:59,addbasket.phtml ,18
12436,05-04-2015 13:20:15,addbasket.phtml ,33
12433,05-04-2015 13:23:30,addbasket.phtml ,74
12438,05-04-2015 13:25:04,addbasket.phtml ,27
12439,05-04-2015 13:28:19,addbasket.phtml ,27
12442,05-04-2015 13:30:38,addbasket.phtml ,11
12445,05-04-2015 13:33:37,addbasket.phtml ,11
12440,05-04-2015 13:34:17,addbasket.phtml ,33
12439,05-04-2015 13:36:46,addbasket.phtml ,65
12440,05-04-2015 13:37:21,addbasket.phtml ,71
12456,05-04-2015 13:38:44,addbasket.phtml ,23
12456,05-04-2015 13:39:56,addbasket.phtml ,14
12465,05-04-2015 13:44:26,addbasket.phtml ,29
12469,05-04-2015 13:45:31,addbasket.phtml ,49
12131,05-04-2015 13:52:04,addbasket.phtml id_book=1,1
12479,05-04-2015 13:54:48,addbasket.phtml ,84
12486,05-04-2015 14:01:10,addbasket.phtml ,13
12491,05-04-2015 14:06:00,addbasket.phtml ,35
12492,05-04-2015 14:07:31,addbasket.phtml ,21
12497,05-04-2015 14:08:14,addbasket.phtml ,75
12494,05-04-2015 14:10:05,addbasket.phtml ,72
12492,05-04-2015 14:10:25,addbasket.phtml ,33
12496,05-04-2015 14:11:31,addbasket.phtml ,69
12499,05-04-2015 14:12:47,addbasket.phtml ,11
12491,05-04-2015 14:15:50,addbasket.phtml ,96
12499,05-04-2015 14:18:58,addbasket.phtml ,83
12496,05-04-2015 14:20:27,addbasket.phtml ,27
12509,05-04-2015 14:21:29,addbasket.phtml ,29
12508,05-04-2015 14:24:50,addbasket.phtml ,35
12510,05-04-2015 14:25:39,addbasket.phtml ,13
12511,05-04-2015 14:27:56,addbasket.phtml ,39
12517,05-04-2015 14:28:40,addbasket.phtml ,14
12513,05-04-2015 14:30:37,addbasket.phtml ,14
12509,05-04-2015 14:33:05,addbasket.phtml ,11
12522,05-04-2015 14:33:53,addbasket.phtml id_book=6,6
12521,05-04-2015 14:35:23,addbasket.phtml ,27
12521,05-04-2015 14:42:17,addbasket.phtml id_book=9,9
12539,05-04-2015 14:50:43,addbasket.phtml ,57
12545,05-04-2015 14:54:13,addbasket.phtml ,31
12536,05-04-2015 14:54:31,addbasket.phtml ,88
12536,05-04-2015 14:58:46,addbasket.phtml ,25
12545,05-04-2015 15:00:11,addbasket.phtml ,10
12539,05-04-2015 15:01:24,addbasket.phtml ,24
12553,05-04-2015 15:01:27,addbasket.phtml ,67
12552,05-04-2015 15:01:48,addbasket.phtml ,78
12553,05-04-2015 15:03:49,addbasket.phtml ,96
12548,05-04-2015 15:04:16,addbasket.phtml ,85
12559,05-04-2015 15:07:59,addbasket.phtml ,79
12557,05-04-2015 15:09:35,addbasket.phtml id_book=2,2
12559,05-04-2015 15:09:37,addbasket.phtml ,11
12564,05-04-2015 15:14:29,addbasket.phtml ,33
12573,05-04-2015 15:21:15,addbasket.phtml ,24
12528,05-04-2015 15:21:43,addbasket.phtml ,63
12581,05-04-2015 15:26:39,addbasket.phtml ,77
12582,05-04-2015 15:27:54,addbasket.phtml ,58
12578,05-04-2015 15:28:07,addbasket.phtml ,65
12580,05-04-2015 15:29:09,addbasket.phtml ,15
12585,05-04-2015 15:32:04,addbasket.phtml ,44
12590,05-04-2015 15:33:47,addbasket.phtml ,11
12580,05-04-2015 15:34:29,addbasket.phtml id_book=2,2
12591,05-04-2015 15:36:34,addbasket.phtml ,73
12595,05-04-2015 15:39:38,addbasket.phtml ,45
12587,05-04-2015 15:40:44,addbasket.phtml id_book=9,9
12590,05-04-2015 15:40:56,addbasket.phtml ,76
12589,05-04-2015 15:41:47,addbasket.phtml id_book=9,9
12603,05-04-2015 15:47:13,addbasket.phtml id_book=4,4
12609,05-04-2015 15:47:46,addbasket.phtml ,33
12614,05-04-2015 15:50:20,addbasket.phtml ,86
12609,05-04-2015 15:51:44,addbasket.phtml ,71
12602,05-04-2015 15:55:29,addbasket.phtml ,14
12623,05-04-2015 15:58:54,addbasket.phtml ,91
12626,05-04-2015 16:00:25,addbasket.phtml ,40
12626,05-04-2015 16:01:39,addbasket.phtml ,53
12630,05-04-2015 16:04:29,addbasket.phtml ,69
12625,05-04-2015 16:05:42,addbasket.phtml ,57
12638,05-04-2015 16:06:36,addbasket.phtml ,47
12643,05-04-2015 16:12:02,addbasket.phtml ,65
12648,05-04-2015 16:15:32,addbasket.phtml ,11
12655,05-04-2015 16:16:56,addbasket.phtml ,23
12307,05-04-2015 16:17:28,addbasket.phtml ,27
12654,05-04-2015 16:17:40,addbasket.phtml ,34
12645,05-04-2015 16:18:10,addbasket.phtml ,73
12651,05-04-2015 16:18:16,addbasket.phtml ,96
12649,05-04-2015 16:23:14,addbasket.phtml ,33
12669,05-04-2015 16:27:20,addbasket.phtml ,37
12650,05-04-2015 16:33:26,addbasket.phtml ,69
12665,05-04-2015 16:33:57,addbasket.phtml ,79
12676,05-04-2015 16:34:26,addbasket.phtml ,88
12676,05-04-2015 16:38:14,addbasket.phtml ,21
12664,05-04-2015 16:42:38,addbasket.phtml ,96
12682,05-04-2015 16:44:57,addbasket.phtml ,11
12680,05-04-2015 16:45:17,addbasket.phtml ,66
12685,05-04-2015 16:45:51,addbasket.phtml ,27
12693,05-04-2015 16:49:04,addbasket.phtml ,33
12697,05-04-2015 16:49:38,addbasket.phtml ,39
12692,05-04-2015 16:51:04,addbasket.phtml id_book=2,2
12695,05-04-2015 16:52:20,addbasket.phtml ,63
12703,05-04-2015 16:53:08,addbasket.phtml ,33
12696,05-04-2015 16:56:46,addbasket.phtml ,33
12704,05-04-2015 17:07:17,addbasket.phtml ,11
12723,05-04-2015 17:07:53,addbasket.phtml ,14
12725,05-04-2015 17:09:48,addbasket.phtml ,78
12724,05-04-2015 17:10:57,addbasket.phtml ,14
12728,05-04-2015 17:16:12,addbasket.phtml ,88
12731,05-04-2015 17:17:57,addbasket.phtml id_book=2,2
12618,05-04-2015 17:19:33,addbasket.phtml ,14
12735,05-04-2015 17:23:47,addbasket.phtml id_book=2,2
12740,05-04-2015 17:28:56,addbasket.phtml ,47
12741,05-04-2015 17:30:07,addbasket.phtml ,28
12744,05-04-2015 17:31:37,addbasket.phtml ,18
12742,05-04-2015 17:32:40,addbasket.phtml ,11
12743,05-04-2015 17:33:50,addbasket.phtml ,11
12748,05-04-2015 17:34:08,addbasket.phtml ,33
12752,05-04-2015 17:37:00,addbasket.phtml ,88
12760,05-04-2015 17:45:10,addbasket.phtml ,11
12769,05-04-2015 17:50:53,addbasket.phtml ,39
12768,05-04-2015 17:52:21,addbasket.phtml ,60
12766,05-04-2015 17:53:33,addbasket.phtml ,21
12771,05-04-2015 17:53:45,addbasket.phtml ,70
12769,05-04-2015 17:55:04,addbasket.phtml ,69
12773,05-04-2015 17:55:24,addbasket.phtml ,11
12770,05-04-2015 17:58:00,addbasket.phtml ,39
12760,05-04-2015 18:01:55,addbasket.phtml ,76
12768,05-04-2015 18:02:47,addbasket.phtml ,36
12779,05-04-2015 18:03:37,addbasket.phtml ,79
12776,05-04-2015 18:07:04,addbasket.phtml ,33
12612,05-04-2015 18:07:48,addbasket.phtml ,95
12778,05-04-2015 18:07:56,addbasket.phtml ,11
12779,05-04-2015 18:08:01,addbasket.phtml ,91
12785,05-04-2015 18:09:07,addbasket.phtml ,96
12787,05-04-2015 18:12:51,addbasket.phtml ,37
12790,05-04-2015 18:14:58,addbasket.phtml ,27
12791,05-04-2015 18:15:29,addbasket.phtml ,18
12794,05-04-2015 18:16:10,addbasket.phtml ,27
12612,05-04-2015 18:17:17,addbasket.phtml ,37
12713,05-04-2015 18:25:08,addbasket.phtml ,60
12713,05-04-2015 18:26:23,addbasket.phtml ,16
12804,05-04-2015 18:27:01,addbasket.phtml ,66
12805,05-04-2015 18:27:02,addbasket.phtml ,91
12804,05-04-2015 18:30:03,addbasket.phtml ,94
12811,05-04-2015 18:32:09,addbasket.phtml id_book=2,2
12811,05-04-2015 18:32:42,addbasket.phtml ,26
12812,05-04-2015 18:34:33,addbasket.phtml ,77
12810,05-04-2015 18:35:35,addbasket.phtml ,73
12821,05-04-2015 18:40:52,addbasket.phtml id_book=7,7
12824,05-04-2015 18:44:30,addbasket.phtml ,19
12827,05-04-2015 18:44:44,addbasket.phtml ,46
12832,05-04-2015 18:46:56,addbasket.phtml ,27
12831,05-04-2015 18:47:02,addbasket.phtml ,33
12836,05-04-2015 18:53:40,addbasket.phtml ,99
12843,05-04-2015 18:56:05,addbasket.phtml ,17
12842,05-04-2015 18:56:49,addbasket.phtml ,75
12846,05-04-2015 18:58:26,addbasket.phtml ,27
12847,05-04-2015 18:59:14,addbasket.phtml ,52
12846,05-04-2015 19:01:54,addbasket.phtml ,51
12849,05-04-2015 19:01:55,addbasket.phtml ,33
12851,05-04-2015 19:03:01,addbasket.phtml id_book=2,2
12853,05-04-2015 19:05:51,addbasket.phtml ,69
12854,05-04-2015 19:06:37,addbasket.phtml ,80
12857,05-04-2015 19:09:32,addbasket.phtml ,86
12861,05-04-2015 19:12:10,addbasket.phtml ,25
12866,05-04-2015 19:13:32,addbasket.phtml ,75
12865,05-04-2015 19:13:38,addbasket.phtml ,93
12872,05-04-2015 19:21:47,addbasket.phtml ,32
12872,05-04-2015 19:24:23,addbasket.phtml ,11
12880,05-04-2015 19:29:36,addbasket.phtml ,79
12883,05-04-2015 19:31:14,addbasket.phtml ,97
12886,05-04-2015 19:32:50,addbasket.phtml ,41
12886,05-04-2015 19:33:37,addbasket.phtml ,42
12890,05-04-2015 19:38:06,addbasket.phtml ,11
12893,05-04-2015 19:38:25,addbasket.phtml ,14
12891,05-04-2015 19:39:36,addbasket.phtml ,84
12892,05-04-2015 19:39:48,addbasket.phtml id_book=9,9
12889,05-04-2015 19:40:41,addbasket.phtml ,27
12891,05-04-2015 19:41:44,addbasket.phtml ,33
12889,05-04-2015 19:42:39,addbasket.phtml ,65
12896,05-04-2015 19:44:39,addbasket.phtml ,23
12897,05-04-2015 19:45:31,addbasket.phtml ,67
12906,05-04-2015 19:55:09,addbasket.phtml ,49
12906,05-04-2015 19:55:40,addbasket.phtml ,73
12884,05-04-2015 20:03:41,addbasket.phtml ,68
12884,05-04-2015 20:05:06,addbasket.phtml ,92
12918,05-04-2015 20:05:41,addbasket.phtml ,14
12923,05-04-2015 20:07:23,addbasket.phtml ,34
12921,05-04-2015 20:11:42,addbasket.phtml ,60
12928,05-04-2015 20:13:30,addbasket.phtml ,88
12919,05-04-2015 20:17:04,addbasket.phtml ,32
12934,05-04-2015 20:20:47,addbasket.phtml ,52
12923,05-04-2015 20:22:05,addbasket.phtml ,27
12864,05-04-2015 20:22:18,addbasket.phtml ,17
12808,05-04-2015 20:23:33,addbasket.phtml ,86
12938,05-04-2015 20:23:41,addbasket.phtml ,24
12935,05-04-2015 20:24:06,addbasket.phtml id_book=8,8
12939,05-04-2015 20:28:10,addbasket.phtml ,82
12940,05-04-2015 20:28:31,addbasket.phtml ,58
12953,05-04-2015 20:33:38,addbasket.phtml ,69
12930,05-04-2015 20:34:11,addbasket.phtml ,28
12948,05-04-2015 20:35:45,addbasket.phtml id_book=8,8
12950,05-04-2015 20:40:21,addbasket.phtml ,14
12939,05-04-2015 20:40:56,addbasket.phtml ,27
12952,05-04-2015 20:41:47,addbasket.phtml ,72
12957,05-04-2015 20:42:51,addbasket.phtml id_book=2,2
12950,05-04-2015 20:45:11,addbasket.phtml ,31
12957,05-04-2015 20:45:29,addbasket.phtml ,65
12937,05-04-2015 20:47:06,addbasket.phtml ,55
12965,05-04-2015 20:48:03,addbasket.phtml ,20
12975,05-04-2015 20:51:52,addbasket.phtml ,95
12965,05-04-2015 20:52:15,addbasket.phtml ,99
12948,05-04-2015 20:54:33,addbasket.phtml ,79
12960,05-04-2015 20:55:34,addbasket.phtml ,82
12645,05-04-2015 20:55:54,addbasket.phtml ,24
12976,05-04-2015 20:57:09,addbasket.phtml ,14
12960,05-04-2015 20:58:27,addbasket.phtml ,14
12983,05-04-2015 21:06:08,addbasket.phtml ,75
12995,05-04-2015 21:12:11,addbasket.phtml ,58
12997,05-04-2015 21:13:44,addbasket.phtml ,50
12997,05-04-2015 21:14:45,addbasket.phtml ,14
13009,05-04-2015 21:28:04,addbasket.phtml id_book=2,2
13009,05-04-2015 21:28:25,addbasket.phtml ,26
13014,05-04-2015 21:33:26,addbasket.phtml ,11
13023,05-04-2015 21:43:06,addbasket.phtml ,86
13024,05-04-2015 21:44:22,addbasket.phtml id_book=1,1
13025,05-04-2015 21:44:57,addbasket.phtml ,11
13030,05-04-2015 21:48:28,addbasket.phtml ,11
13034,05-04-2015 21:51:18,addbasket.phtml ,27
13034,05-04-2015 21:51:36,addbasket.phtml ,65
13035,05-04-2015 21:52:42,addbasket.phtml ,36
13035,05-04-2015 21:55:02,addbasket.phtml ,71
13040,05-04-2015 21:57:06,addbasket.phtml ,81
13042,05-04-2015 21:59:29,addbasket.phtml ,17
13049,05-04-2015 22:04:03,addbasket.phtml ,20
13052,05-04-2015 22:07:05,addbasket.phtml ,33
12928,05-04-2015 22:07:30,addbasket.phtml id_book=2,2
13055,05-04-2015 22:10:37,addbasket.phtml ,30
13058,05-04-2015 22:15:33,addbasket.phtml ,52
13062,05-04-2015 22:15:50,addbasket.phtml id_book=2,2
13063,05-04-2015 22:17:53,addbasket.phtml id_book=9,9
13067,05-04-2015 22:21:13,addbasket.phtml ,92
13073,05-04-2015 22:25:35,addbasket.phtml ,84
13075,05-04-2015 22:27:44,addbasket.phtml ,72
13078,05-04-2015 22:32:19,addbasket.phtml ,68
13081,05-04-2015 22:38:30,addbasket.phtml ,32
13089,05-04-2015 22:40:34,addbasket.phtml id_book=1,1
13093,05-04-2015 22:44:06,addbasket.phtml ,14
13092,05-04-2015 22:45:22,addbasket.phtml ,27
13103,05-04-2015 22:46:58,addbasket.phtml id_book=2,2
12780,05-04-2015 22:52:22,addbasket.phtml ,66
13091,05-04-2015 22:53:41,addbasket.phtml ,37
13094,05-04-2015 22:55:54,addbasket.phtml id_book=2,2
13115,05-04-2015 23:01:40,addbasket.phtml ,11
13089,05-04-2015 23:03:58,addbasket.phtml ,66
13120,05-04-2015 23:05:24,addbasket.phtml id_book=2,2
13122,05-04-2015 23:11:00,addbasket.phtml ,12
13122,05-04-2015 23:20:51,addbasket.phtml ,33
13135,05-04-2015 23:20:54,addbasket.phtml ,35
13138,05-04-2015 23:22:29,addbasket.phtml ,53
13134,05-04-2015 23:24:26,addbasket.phtml ,11
13119,05-04-2015 23:25:36,addbasket.phtml ,45
13142,05-04-2015 23:26:33,addbasket.phtml ,78
13141,05-04-2015 23:26:41,addbasket.phtml ,60
13146,05-04-2015 23:28:52,addbasket.phtml ,10
13145,05-04-2015 23:28:54,addbasket.phtml ,31
13148,05-04-2015 23:30:44,addbasket.phtml ,11
13149,05-04-2015 23:31:51,addbasket.phtml ,70
13153,05-04-2015 23:36:22,addbasket.phtml ,27
13154,05-04-2015 23:36:47,addbasket.phtml ,73
12991,05-04-2015 23:40:06,addbasket.phtml ,20
13159,05-04-2015 23:43:12,addbasket.phtml ,14
13162,05-04-2015 23:45:44,addbasket.phtml ,48
13165,05-04-2015 23:47:16,addbasket.phtml ,80
13164,05-04-2015 23:49:29,addbasket.phtml ,33
13172,05-04-2015 23:53:25,addbasket.phtml ,11
13178,05-04-2015 23:58:00,addbasket.phtml ,42
13183,05-04-2015 23:59:17,addbasket.phtml ,90
13173,06-04-2015 0:00:39,addbasket.phtml ,24
13184,06-04-2015 0:01:33,addbasket.phtml id_book=8,8
13186,06-04-2015 0:03:04,addbasket.phtml ,27
13191,06-04-2015 0:04:23,addbasket.phtml ,57
13193,06-04-2015 0:07:45,addbasket.phtml ,14
13185,06-04-2015 0:08:54,addbasket.phtml ,80
13189,06-04-2015 0:11:37,addbasket.phtml ,42
13199,06-04-2015 0:12:52,addbasket.phtml ,33
13178,06-04-2015 0:14:30,addbasket.phtml ,48
13193,06-04-2015 0:18:27,addbasket.phtml ,23
13204,06-04-2015 0:20:38,addbasket.phtml id_book=2,2
13215,06-04-2015 0:22:07,addbasket.phtml ,32
12831,06-04-2015 0:22:25,addbasket.phtml ,71
13190,06-04-2015 0:24:14,addbasket.phtml id_book=2,2
13215,06-04-2015 0:24:45,addbasket.phtml ,14
13223,06-04-2015 0:27:08,addbasket.phtml id_book=4,4
13227,06-04-2015 0:29:09,addbasket.phtml ,11
13211,06-04-2015 0:31:13,addbasket.phtml ,92
13230,06-04-2015 0:34:16,addbasket.phtml ,32
13233,06-04-2015 0:37:18,addbasket.phtml ,85
13223,06-04-2015 0:37:39,addbasket.phtml ,28
13218,06-04-2015 0:38:56,addbasket.phtml ,71
13244,06-04-2015 0:39:48,addbasket.phtml ,76
13242,06-04-2015 0:41:10,addbasket.phtml ,65
13241,06-04-2015 0:42:10,addbasket.phtml ,33
13211,06-04-2015 0:42:41,addbasket.phtml ,66
13225,06-04-2015 0:49:47,addbasket.phtml ,83
13248,06-04-2015 0:50:04,addbasket.phtml ,15
13252,06-04-2015 0:55:14,addbasket.phtml ,27
13211,06-04-2015 0:55:15,addbasket.phtml id_book=2,2
13258,06-04-2015 0:55:22,addbasket.phtml ,99
13255,06-04-2015 0:55:40,addbasket.phtml id_book=2,2
13251,06-04-2015 0:55:41,addbasket.phtml ,62
13225,06-04-2015 0:57:41,addbasket.phtml ,80
13212,06-04-2015 1:00:50,addbasket.phtml ,28
13219,06-04-2015 1:03:18,addbasket.phtml ,99
13263,06-04-2015 1:05:05,addbasket.phtml ,33
13266,06-04-2015 1:05:15,addbasket.phtml ,23
13212,06-04-2015 1:08:51,addbasket.phtml ,40
13273,06-04-2015 1:09:36,addbasket.phtml id_book=5,5
13274,06-04-2015 1:12:12,addbasket.phtml ,95
13265,06-04-2015 1:13:57,addbasket.phtml ,27
13277,06-04-2015 1:17:47,addbasket.phtml ,92
13278,06-04-2015 1:18:27,addbasket.phtml ,94
13276,06-04-2015 1:18:44,addbasket.phtml id_book=2,2
13255,06-04-2015 1:19:21,addbasket.phtml ,27
13284,06-04-2015 1:22:28,addbasket.phtml ,86
13232,06-04-2015 1:26:02,addbasket.phtml ,27
13282,06-04-2015 1:26:13,addbasket.phtml ,79
13212,06-04-2015 1:34:04,addbasket.phtml ,25
13265,06-04-2015 1:34:34,addbasket.phtml ,65
13219,06-04-2015 1:35:02,addbasket.phtml ,78
13257,06-04-2015 1:36:24,addbasket.phtml ,90
13305,06-04-2015 1:36:48,addbasket.phtml ,11
13309,06-04-2015 1:37:24,addbasket.phtml id_book=2,2
13278,06-04-2015 1:38:26,addbasket.phtml ,82
13288,06-04-2015 1:41:26,addbasket.phtml ,86
13299,06-04-2015 1:43:26,addbasket.phtml id_book=3,3
13312,06-04-2015 1:44:07,addbasket.phtml ,33
13315,06-04-2015 1:46:23,addbasket.phtml ,14
13318,06-04-2015 1:50:04,addbasket.phtml ,54
13287,06-04-2015 1:52:06,addbasket.phtml ,89
13232,06-04-2015 1:54:20,addbasket.phtml ,65
13293,06-04-2015 1:54:37,addbasket.phtml ,54
13317,06-04-2015 1:55:40,addbasket.phtml ,80
